universidad;candidateId
Professional Air;63200bfd1c56340008d77475
Fe Y Alegria 39;63200bee1c56340008d7743e
Brigham Young University;63200c3467f467000868dd21
Fundet;63200c3467f467000868dd21
Universidad San Ignacio De Loyola;63200c48bac1bc0009098d90
Sise;63200c8b1c56340008d7751b
Universidad Tecnológica Del Perú - Utp;63200cf467f467000868de12
Instituto Sise;63200cf467f467000868de10
Universidad Tecnológica Del Perú;63200d1f67f467000868de35
Instituto De Formación Bancaria - Ifb;63200d2dbac1bc0009098e8b
Instituto Superior Tecnologico Privado Isa Santa Angela;63200d308ddb2700086a7a16
Cibertec;63200ea9469d5700083e01ce
Utp;63200f70e5ee99003f133eef
Dgallia;63200f70e5ee99003f133eef
Universidad Cesar Vallejo;63200f70e5ee99003f135905
Instituto Superior Tecnológico Columbia;63200f70e5ee99003f135611
Instituto De Formación Bancaria Ifb;63200f70e5ee99003f135611
Tecnico En Computacion Senati - Pucallpa;63200f70e5ee99003f135611
Ceba San Jose;63200f70e5ee99003f133f19
Universidad Privada Norbert Wiener;63200f70e5ee99003f133f19
Instituto Sise;63200f71e5ee99003f135c29
Utp;63200f70e5ee99003f1346e1
Universidad Politécnica De Nicaragua Upoli;63200f70e5ee99003f1349cf
Instituto Nacional Manuel Olivares Rodriguez;63200f70e5ee99003f1349cf
Instituto Nacional Manuel Olivares Rodriguez;63200f70e5ee99003f1349cf
Universidad Tecnologica Del Peru;63200feb67f467000868e040
Certus;63200f71e5ee99003f13680b
Instituto De Formación Bancaria - Ifb;63200f70e5ee99003f13475f
Instituto De Formación Bancaria - Ifb;63200f70e5ee99003f1338fb
Certus;63200f70e5ee99003f13563b
Upn;63200f70e5ee99003f133607
Icpna;63200f70e5ee99003f133607
Icpna;63200f71e5ee99003f136307
Instituto Superior Tecnologico Publico Julio Cesar Tello;63200f71e5ee99003f136307
Ibp;63200f70e5ee99003f134c57
Fe Y Alegría 11;63200f70e5ee99003f134c57
Universidad Privada Del Norte - Unp;63200f70e5ee99003f13551b
Universidad Cesar Vallejo;63200f70e5ee99003f135587
Certus;63200f71e5ee99003f136787
Sise;63200f70e5ee99003f134cd5
Ifb Certus;63200f70e5ee99003f134255
Universidad Privada Del Norte;63200f70e5ee99003f134855
Universidad Privada San Juan Bautista - Upsjb;63200ecb1c56340008d775ef
Idat;63200f70e5ee99003f1338f5
Universidad Privada Del Norte;63200f71e5ee99003f135fb3
Certus;63200f71e5ee99003f135a97
Certus;63200f70e5ee99003f1358d5
Universidad San Martin De Porres;63200f71e5ee99003f136841
Universidad Peruana De Ciencias Aplicadas - Upc;63200f71e5ee99003f135f53
Instituto De Formacion Bancaria Certus;63200f71e5ee99003f135f53
Certus;63200f70e5ee99003f13569b
Universidad Particular San Juan Bautista;63200f70e5ee99003f133de7
I.e.t. Republica Del Ecuador;63200f70e5ee99003f133de7
Ifb;63200f70e5ee99003f134f93
Certus;63200f70e5ee99003f133931
Universidad Privada Del Norte;63200f70e5ee99003f135407
Icpna;63200f70e5ee99003f135407
Antenor Orrego Espinoza;63200f70e5ee99003f13383b
Instituto Certus;63200f70e5ee99003f134885
Universidad Tecnologica Del Peru;63200f70e5ee99003f134a89
Instituto De Formación Bancaria - Ifb;63200f70e5ee99003f1358b7
Cibertec;63201b721c56340008d77bcf
Instituto Sise;63200f70e5ee99003f1357cd
Instituto Sise;63200f70e5ee99003f134405
Universidad Autónoma Del Perú - Ua;63200f70e5ee99003f134f51
Universidad Privada Del Norte - Upn;63200f71e5ee99003f13602b
Universidad De San Martin De Porres - Usmp;63200f71e5ee99003f13602b
Británico;63200f71e5ee99003f136517
Academia Cesar Vallejo;63200f71e5ee99003f136517
6069 Pachacutec;63200f71e5ee99003f136517
Cibertec;63200f71e5ee99003f135dcd
Universidad Tecnológica Del Perú;63200f70e5ee99003f1354a3
Institucion De Formación Bancaria- Certus;63200f70e5ee99003f1354a3
Instituto Adex;63200f71e5ee99003f136457
Utp;63200f70e5ee99003f13589f
Universidad Tecnológica Del Perú;63200f71e5ee99003f1361f9
Certus;63200f70e5ee99003f134465
Ifb Certus;63200f71e5ee99003f136997
I.e 6066 Villa El Salvador;63200f71e5ee99003f136997
Universidad Privada San Juan Bautista;63200f71e5ee99003f136007
Cesca;63200f71e5ee99003f136007
Universidad Cesar Vallejo;63200f71e5ee99003f1361cf
Certus;63200f71e5ee99003f136631
Glorioso 10 De Octubre;63200f70e5ee99003f135449
Universidad Tecnológica Del Perú - Utp;63200f70e5ee99003f135479
Instituto Idat;63200f70e5ee99003f135479
Instituto De Formación Bancaria - Ifb;63200f70e5ee99003f135479
Instituto Sise;63200f70e5ee99003f135479
Certus;63200f70e5ee99003f135683
Trilce;63200f70e5ee99003f135683
Cesar Vallejo;63200f70e5ee99003f1337f9
Ifb Certus;6312a4a8e5ee99003f085a1c
Netzun;63200f70e5ee99003f1351f1
Instituto Nacional De Estadística E Informática - Inei;63200f70e5ee99003f1351f1
Universidad De Piura - Campus Lima;63200f70e5ee99003f134591
Cibertec;63200f70e5ee99003f13547f
Senati;63200f70e5ee99003f134207
Rey Juan Carlos De Borbon;63200f70e5ee99003f134747
Certus;63200f70e5ee99003f13588d
Ifb Certus;63200f71e5ee99003f136163
Unefa;63200f70e5ee99003f1338a1
Universidad Naciónal Federico Villarreal;63200f70e5ee99003f134a7d
Universidad De Ciencias Aplicadas;63200f70e5ee99003f134aad
Cibertec;63200f70e5ee99003f133d6f
Arturo Sabroso Y Montoya;63200f70e5ee99003f134879
Universidad Privada San Juan Bautista;63200f70e5ee99003f134597
Instituto San Ignacio De Loyola;63200f71e5ee99003f135eed
Universidad Nacional De La Amazonia Peruana;63200f71e5ee99003f1363f7
Virgen De Loreto;63200f71e5ee99003f1363f7
Científica Del Sur;63200f71e5ee99003f135da3
Excel Financiero;63200f71e5ee99003f135da3
Certus;6320880a67f467000868f69e
Isil;6320880a67f467000868f69e
Upc Universidad Peruana De Ciencias Aplicadas;63200f70e5ee99003f134075
Upc;63200f70e5ee99003f134075
Universidad Privada Del Norte;63200f70e5ee99003f135125
Universidad Nacional De La Amazonia Peruana - Unap;63200f71e5ee99003f135a8b
Instituto San Ignacio De Loyola;63208db4bac1bc000909ad30
Camara De Comercio;63200f71e5ee99003f136247
Universidad Peruana De Ciencias Aplicadas - Upc;63200f71e5ee99003f136247
Ricardo Palma N°5099;63200f71e5ee99003f136247
Instituto Cibertec;63200f71e5ee99003f136247
Santa Rosa De Lima;63200f70e5ee99003f1341bf
Instituto Superior Sise;63200f71e5ee99003f135b7b
Instituto Superior Sise;63200f71e5ee99003f135b7b
Sede Principal - Surco;6320921667f467000868fe64
Ifb Certus;6312a4a8e5ee99003f085f98
Ifb Certus;6312a4a8e5ee99003f085f98
Universidad Enrique Guzman Y Valle;63200f71e5ee99003f135ad9
Ifb Certus;63200f70e5ee99003f133ee3
Mercedes Indacochea;63200f70e5ee99003f13577f
Instituto Idat;63200f70e5ee99003f13373f
Ciencias De La Comunicación;63200f70e5ee99003f134453
Universidad Tecnologica Del Perú;63200f71e5ee99003f135d1f
Sise;63200f70e5ee99003f133feb
Idat;63200f70e5ee99003f1350a7
Liceo Naval German Astete;63200f70e5ee99003f1350a7
Universidad Autónoma Del Perú;63200f70e5ee99003f13489d
Zegel Ipae;63200f70e5ee99003f135695
Certus;63200f70e5ee99003f1339e5
Brigida Silva De Ochoa;63200f71e5ee99003f135ff5
Universidad Autonoma Del Perú;63200f71e5ee99003f135ff5
San Ignacio De Loyola;6312a4a8e5ee99003f085b30
Ifb Certus;63200f70e5ee99003f134711
Instituto Sise;63200f70e5ee99003f134039
Universidad Privada Del Norte;63200f71e5ee99003f13676f
Instituto Telesup;63200f71e5ee99003f13676f
Educación Secundaria-culminado;6320b286844cb4003f31f6a5
Universidad San Martín;6320b286844cb4003f31fecd
Idat;6320b286844cb4003f3202ff
Instituto De Formación Bancaria - Ifb;6320b286844cb4003f31f8a3
Instituto De Formación Bancaria - Ifb;6320b286844cb4003f31f747
Instituto De Formación Bancaria - Ifb;6320b286844cb4003f31f747
Mercedes Cabello De Carbonera;6320b286844cb4003f32001d
Ipae;63200f70e5ee99003f1346c9
Universidad Privada Del Norte;6320b286844cb4003f31ff21
Universidad Tecnológica Del Perú;6320b286844cb4003f31fa2f
Jorge Basadre;6320b286844cb4003f31ffab
Administracion Bancaria;6320b286844cb4003f31f873
Certus;6320b286844cb4003f31ffe7
Miguel Grau Seminario;6320b286844cb4003f31ffe7
I.e ,héroes Del Cenepa;6320b286844cb4003f31ffe7
Instituto Superior Sise;6320b286844cb4003f320191
Instituto Superior Sise;6320b286844cb4003f320191
Columbia_turismo Y Hoteleria;6320b286844cb4003f31ff45
Ifb_certus;6320b286844cb4003f31ff45
Instituto De Formación Bancaria - Ifb;63200f71e5ee99003f13649f
Instituto Sise;63200f71e5ee99003f13649f
Británico;63200f71e5ee99003f13649f
Universidad De San Martin De Porres - Usmp;63200f70e5ee99003f1344ef
Universidad Privada Del Norte;6320b286844cb4003f31f8b5
Cruz Saco;6320b286844cb4003f31f8b5
Instituto De Formación Bancaria - Ifb;6320b286844cb4003f320365
Instituto De Formación Bancaria - Ifb;6320b286844cb4003f320365
Cepeban;6320b286844cb4003f31fce7
Eiger;6320b286844cb4003f31fce7
Upla;6320b286844cb4003f31fed9
Universidad Inca Garcilazo De La Vega;6320b286844cb4003f31fed9
Sise;6320b286844cb4003f31fed9
Cámara Nacional De Comercio Del Perú;63200f71e5ee99003f13656b
Cámara Latinoamericana De Comercio;63200f71e5ee99003f13656b
Instituto Peruano De Seguridad, Salud Y Medio Ambiente;63200f71e5ee99003f13656b
Colegio De Ingenieros Del Perú.;63200f71e5ee99003f13656b
Zegel Ipae.;63200f71e5ee99003f13656b
Colegio Corazón Inmaculado School.;63200f71e5ee99003f13656b
Universidad Privada César Vallejo;6320b286844cb4003f32018b
Sise;6320b286844cb4003f31fec7
Ie. Gran Bretaña;6320b286844cb4003f31fec7
Centro Peruano De  Estudios Bancarios - Cepeban;63200f70e5ee99003f134489
Universidad Cesar Vallejo;63200f70e5ee99003f134a0b
Administración;6320b286844cb4003f31f5cd
Universidad De San Martin De Porres;63200f70e5ee99003f135461
Instituto De Formación Bancaria - Ifb;6320c4068ddb2700086abe3b
Universidad Nacional José Faustino Sánchez Carrión;6320c48e756c7c0009657910
Certus;6320b286844cb4003f31fa95
Idat;63200f70e5ee99003f1345c7
"Instituto ""sise""";63200f70e5ee99003f133a57
"Institución ""santa Teresa""";63200f70e5ee99003f133a57
"""antenor Orrego Espinoza""";63200f70e5ee99003f133a57
Juan Pablo 2 - 7075;63200f70e5ee99003f133a57
Instituto Certus;63200f70e5ee99003f1353b3
Técnico En Ofimática Del Centro Peruano De Capacitación Y Gestión Empresarial.;63200f70e5ee99003f1353b3
Instituto Sise;63200f70e5ee99003f1353b3
I.e.s.t.p.p Nuestra Señora De Montserrat- Técnico En Contabilidad;63200f70e5ee99003f134b01
Ifb-cajero Bancario;63200f70e5ee99003f134b01
Universidad Nacional Federico Villarreal;63200f70e5ee99003f134c93
Idat;63200f70e5ee99003f134c81
Grupo Educativo Discovery;63200f70e5ee99003f134c81
Certus;63200f70e5ee99003f1337b7
Instituto Daniel Alcides Carrion;63200f70e5ee99003f1337b7
Certus;6312a4a8e5ee99003f0867d8
Certus;6312a4a8e5ee99003f0867d8
Computron;6312a4a8e5ee99003f0867d8
Ipae;6320d679469d5700083e544c
Trilce  Chorrillos;6320d679469d5700083e544c
Universidad Cesar Vallejo;6320b286844cb4003f31fa11
Universidad Privada Del Norte - Unp;6320b286844cb4003f320077
Tec-centrium;6320b286844cb4003f320077
Universidad Tecnológica Del Perú;6320d87467f4670008692c79
Certus;6320d87467f4670008692c79
Universidad Cesar Vallejo;6320dec367f4670008692ffa
Niño Jesús De Praga;6320dec367f4670008692ffa
Centro Peruano De Estudios Bancarios;6320e0c167f46700086930d1
Universidad Nacional Federico Villarreal;63200f71e5ee99003f136271
Administración  Bancaria  En El Instituto De Formación Bancaria (ifb);63200f71e5ee99003f13617b
Universidad Privada San Juan Bautista;6320e1e667f467000869318d
I.e.p Gastón María;6320e1e667f467000869318d
Universidad Privada Del Norte;6320b286844cb4003f31f819
Mártir Daniel Alcides Carrión 0142;6320b286844cb4003f31fe07
Universidad Católica Sedes Sapientiae - Ucss;6320b286844cb4003f31fd05
Universidad Privada San Juan Bautista;63200f70e5ee99003f1342cd
Universidad San Pedro;6320ee168ddb2700086ad686
Universidad Privada Del Norte;63200f70e5ee99003f134ce7
Idat;63200f70e5ee99003f134ce7
Certus Ifb;63200f70e5ee99003f134ce7
Certus;63200f70e5ee99003f1344f5
Universidad Tecnológica Del Perú;63200f70e5ee99003f133bef
Universidad De San Martin De Porres - Usmp;63200f70e5ee99003f133bef
Instituto Cepeban;63200f70e5ee99003f133d1b
Coronel Francisco Bolognesi De Huamas;63200f70e5ee99003f133d1b
Instituto De Educación Superior Tecnológico Privado Palmer;6320b286844cb4003f31fdd7
I.e Francisco Bolognesi Cervantes 2053 Ugel P2;6320b286844cb4003f31fdd7
Universidad Privada Del Norte;63200f70e5ee99003f1346b1
Instituto Idat;63200f70e5ee99003f1346b1
Lucie Rynning Antunez De Mayolo;63200f70e5ee99003f1346b1
Universidad Privada Del Norte - Upn;6320b286844cb4003f32036b
Universidad Privada Del Norte - Upn;6320b286844cb4003f32036b
I.e.s.t.p Lurin;632102c61c56340008d7de72
Certus;63200f71e5ee99003f136799
Escuela De Psicología Social Del Sur;63210bff1c56340008d7e1b7
Asociacion De Exportadores - Adex;63200f70e5ee99003f135503
Julio Cesar Tello Rojas N°6023;63200f70e5ee99003f135503
Universidad Privada Del Norte;63200f70e5ee99003f133871
Ifb Certus;63200f70e5ee99003f1359a1
Sise;63200f70e5ee99003f13455b
Británico;63200f70e5ee99003f13455b
Instituto Superior Sise;63200f71e5ee99003f135aa9
Certus;63200f70e5ee99003f134f15
Tereza Gonsalez De Fanning;6320b286844cb4003f32015b
Universidad Privada Del Norte;63212c338ddb2700086af6ca
Universidad Tecnológica Del Perú;63200f70e5ee99003f1357c1
Ifb Certus;63200f70e5ee99003f134135
Tecnológico De Antioquia;63200f70e5ee99003f1339d3
Instituto De Formación Bancaria - Ifb;63200f70e5ee99003f135899
Idat;63215b348fcf7b000965b157
Instituto De Formación Bancaria Ifb;63200f70e5ee99003f1342a9
Universidad Privada Del Norte;63200f70e5ee99003f133fd3
Ministerio De Economia Y Finanzas;63200f70e5ee99003f133fd3
Instituto Cibertec;63200f70e5ee99003f133fd3
Escuela De Comercio Exterior - Adex;63200f70e5ee99003f133fd3
Escuela De Comercio Exterior - Adex;63200f70e5ee99003f133fd3
Universidad Privada Del Norte - Upn;63200f70e5ee99003f133fd3
Certus;6320b286844cb4003f31fa65
Instituto Certus;63218d7fae19100008c39ea1
Isa Chiclayo- Lambayeque;63200f71e5ee99003f135a19
Instituto Sise;6320b286844cb4003f320389
Lima San Juan De Lurigancho;6321d5fb54294b00092651c8
Fe Y Alegría N25;6321d5fb54294b00092651c8
Ifb Certus;63200f70e5ee99003f134987
Idat;63200f70e5ee99003f134987
Icpna;6320b286844cb4003f31ff2d
Instituto De Comercio Exterior - Adex;63200f71e5ee99003f135bb7
Instituto De Formación Bancaria - Ifb;63200f71e5ee99003f135bb7
María Negrón Ugarte;6320b286844cb4003f31f729
Ifb;6321ff0de5ee99003f169e44
Ibe Innovación Bancaria Y Empresarial;63200f71e5ee99003f13699d
Centro De Formación Profesional Santa Rosa;63200f71e5ee99003f13699d
Jose Antonio Encinas;63200f71e5ee99003f13699d
Politécnico 5137;63200f71e5ee99003f13699d
C.n General Prado;6320b286844cb4003f31feeb
Certus;63220f2d1076930008542d28
Universidad Católica Sedes Sapientiae;6321fddaf737840008623a62
Pontificia Universidad Católica De Perú;632215b38fcf7b000965c93b
Ifb Certus;6320b286844cb4003f32025d
Certus;63221fa18fcf7b000965cbae
Universidad De Ciencias Y Humanidades - Uch;63200f71e5ee99003f1365d7
Instituto Sise;63200f71e5ee99003f1365d7
Zegel Ipae;6322233b54294b00092666e8
Universidad Nacional Mayor De San Marcos;63222504e5ee99003f17022f
Uap;63222504e5ee99003f16fd5b
Cepeban;63222504e5ee99003f16fd5b
Certus;63222505e5ee99003f170445
Iep. Santo Domingo Savio;63222504e5ee99003f16fb63
Iep. Santo Domingo Savio;63222504e5ee99003f16fb63
Certus;63222504e5ee99003f170313
Alas Peruanas;63222504e5ee99003f170313
Instituto Superior Sise;63222504e5ee99003f170319
Nuestra Señora De Lourdes 2078;632225ca844cb4003f33e590
Idat Piura;632225ca844cb4003f33eb2a
Karol Wojtyla;63222504e5ee99003f16f62f
Universidad Cesar Vallejo;632225ca844cb4003f33dac2
Johannes Gutenberg;632225ca844cb4003f33dac2
Universidad Peruana De Ciencias Aplicadas;632225ca844cb4003f33e01a
Hospital Militar Central;63222504e5ee99003f16fa01
Instituto San Pablo/ Secretariado Médico;632225ca844cb4003f33e5cc
Eiger;632225ca844cb4003f33e5cc
Certus;632225ca844cb4003f33e932
Universidad Nacional Agraria La Molina;632225ca844cb4003f33dd44
Universidad Privada Del Norte;63222504e5ee99003f16fc65
Instituto De Formación Bancaria - Ifb;632225ca844cb4003f33e458
Instituto De Formación Bancaria - Ifb;632225ca844cb4003f33e458
Instituto De Educación Superior Tecnologico Publico Argentina;632225ca844cb4003f33ebc6
Ifb Certus;632225ca844cb4003f33da8c
Universidad Privada Del Norte;632225ca844cb4003f33d9e4
"Pnp""carlos Teodoro Puell Mendoza""";632225ca844cb4003f33e91a
Instituto Privado Alas Peruanas;632225ca844cb4003f33dbee
Universidad Privada Del Norte;632225ca844cb4003f33dbee
Instituto De Formación Bancaria;632225ca844cb4003f33dbee
Eiger;632225ca844cb4003f33dbee
Ifb Certus;632225ca844cb4003f33e24e
Kerpen Horren;632225ca844cb4003f33e24e
Virgen De Las Mercedes;632225ca844cb4003f33e24e
Sise;632225ca844cb4003f33e24e
Idat;63222504e5ee99003f16fa4f
Sise;63222504e5ee99003f16fa4f
Contabilidad;63222504e5ee99003f16fa4f
Universidad Cesar Vallejo;632225ca844cb4003f33e290
Santo Domingo El Predicador;632225ca844cb4003f33e290
Instituto Sise;632225ca844cb4003f33da1a
Instituto Senati;632225ca844cb4003f33e812
Idat, Cajero Bancario;632225ca844cb4003f33e812
Instituto De Profesiones Empresariales Inteci;632225ca844cb4003f33e812
Instituto Montalvo;632225ca844cb4003f33e812
Certus Ifb;632225ca844cb4003f33ec14
Cepea;632225ca844cb4003f33ec14
Universidad Privada Del Norte;632225ca844cb4003f33dbd6
Senati;632225ca844cb4003f33dd98
Esther Festini De Ramos Ocampo;632225ca844cb4003f33dd98
Aseanor Educación Adventista;632225ca844cb4003f33dd98
Meliton Carvajal;63222504e5ee99003f16ff35
San Juan Macias;63222828e5ee99003f1728ff
Universidad Privada Del Norte;63222828e5ee99003f172959
I.e Raul Porras Barrenechea;63222828e5ee99003f172959
Instituto Simon Bolivar;63222828e5ee99003f17368b
Universidad San Martin De Porres;63222828e5ee99003f17332b
Naciones Unidas;63222828e5ee99003f173373
Utp;632225ca844cb4003f33dcb4
Certus;632225ca844cb4003f33dcb4
Cepeban;632225ca844cb4003f33e45e
Idat;632225ca844cb4003f33e45e
"Eiger ""escuela Internacional De Gerencia""";632225ca844cb4003f33e45e
"Ie. ""los Libertadores De Ayacucho"" Nº046";632225ca844cb4003f33e45e
"Ie. ""los Libertadores De Ayacucho"" Nº046";632225ca844cb4003f33e45e
Instituto Formacion Bancaria;63222828e5ee99003f172abb
Patrocinio De San José;63222828e5ee99003f173139
Ctp Peru;63222828e5ee99003f172bab
Instituto Arzobispo Loayza;63222828e5ee99003f172c3b
Uch;63222828e5ee99003f172c3b
Instituto Universitario De Tecnología Jose Maria Carreño;63222828e5ee99003f1738d7
Uee Urbaneja Achelpohl;63222828e5ee99003f1738d7
Certus;63222828e5ee99003f172ad9
I. E. E. Hipólito Unanue;63222828e5ee99003f172ad9
Administración Bancaria;632225ca844cb4003f33e5d2
Certificacion Para Cajeros;632225ca844cb4003f33e5d2
Escuela De Aviación Comercial Columbia;63222504e5ee99003f16fd91
Instituto Superior Cibertec;63222504e5ee99003f16fd91
San Antonio De Padua;63222504e5ee99003f16fd91
Instito Superior Privado Santa Rosa;63222828e5ee99003f17297d
Instituto De Educación Superior Maria Rosario Araoz Pinto;63222828e5ee99003f17297d
Universidad Peruana De Ciencias Aplicadas;63222a52dd74a60009784b86
Universidad Cesar Vallejo;63222828e5ee99003f173a81
Curso De Sap Fi;632225ca844cb4003f33e1d6
Universidad Inca Garcilaso De La Vega;632225ca844cb4003f33e1d6
Ist Cesca;632225ca844cb4003f33e1d6
Ist Metropolitano;632225ca844cb4003f33e1d6
Heroinas Toledo;63222828e5ee99003f1735a7
Univ Privada San Juan Bautista;63222828e5ee99003f172ce9
Certus;63222828e5ee99003f172adf
Isabel Chimpu Ocllo;63222828e5ee99003f172adf
Leopoldo Pérez Salmon 5030;63222828e5ee99003f172adf
Martin Lutero;63222828e5ee99003f172adf
Instituto Superior Tecnológico Latino;63222504e5ee99003f16fb9f
La Inmaculada 7074;63222504e5ee99003f16fb9f
Cibertec;63222828e5ee99003f173835
J.j Rouseau;63222828e5ee99003f1737a5
Universidad Privada Del Norte;632225ca844cb4003f33dd68
Instituto Superior Sise;632225ca844cb4003f33e8c6
Cesca;63222828e5ee99003f173a09
Universidad Privada Del Norte;632225ca844cb4003f33e650
Instituto De Formación Bancaria - Ifb;632225ca844cb4003f33e650
Instituto Sise;632225ca844cb4003f33e650
Icpna;632225ca844cb4003f33e650
Zegel Ipae;63222504e5ee99003f170235
Unmsm;63222504e5ee99003f170235
San Antonio Marianistas;63222828e5ee99003f172aa9
Instituto Universitario De Tecnología Juan Pablo Pérez Alfonzo;63222828e5ee99003f1737bd
Cassy;63222504e5ee99003f1701c3
Ciunac;63222504e5ee99003f1701c3
Jesus Es Mi Luz;63222504e5ee99003f1701c3
Barcia Bonifatti;63222828e5ee99003f1731c3
Julio Cesar Tello Rojas;63222828e5ee99003f1731c3
Nuestra Señora De Guadalupe;632225ca844cb4003f33ea8e
Nuestra Señora De Guadalupe;632225ca844cb4003f33ea8e
I.s.t.p Capeco;63222828e5ee99003f172e7b
Idat;632225ca844cb4003f33ea58
Amauta;632225ca844cb4003f33ea58
Cibertec;632225ca844cb4003f33deb8
Instituto Sise;632225ca844cb4003f33dfd2
Instituto Superior Tecnologico Paul Muller;632225ca844cb4003f33dfd2
Jose Maria Eguren;632225ca844cb4003f33dfd2
Cibertec;63222828e5ee99003f173955
I.e.p César Vallejo Mendoza;63222828e5ee99003f173955
Instituto Microsystems;632231213f580700080c4146
Universidad Tecnológica Del Perú;63222504e5ee99003f16fd1f
Universida Nacional Del Callao;632231c23f580700080c4167
Instituto Certus;632225ca844cb4003f33dff0
Escuela Técnica Agropecuaria Smurfit Cartón De Venezuela;63222828e5ee99003f17372d
Universidad Privada Del Norte;632225ca844cb4003f33e3c2
Instituto Superior Sise;632225ca844cb4003f33deee
Columbia;63222828e5ee99003f173421
Icpna;63222828e5ee99003f173421
Montalvo;632225ca844cb4003f33e30e
I.t.kumamoto;632225ca844cb4003f33e30e
Universidad Privada Antenor Orrego - Upao;63222828e5ee99003f1735e3
Nicolas Copernico;63222504e5ee99003f170181
Instituto Sise;63222828e5ee99003f173649
Britanico;63222828e5ee99003f173649
Cecitel;63222828e5ee99003f173649
Nuestra Señora De Belen;63222828e5ee99003f173649
Nuestra Señora De Belen;63222828e5ee99003f173649
Idat;63222828e5ee99003f173553
Tecnosur;63222828e5ee99003f173553
Universidad De Ciencias Y Humanidades;632225ca844cb4003f33e716
I.e.p San Juan Bautisa;632225ca844cb4003f33e716
Instituto Daniel Alcides Carrion;6321ff0de5ee99003f169e2c
Universidad Cesar Vallejo;63222504e5ee99003f1700c1
Instituto Tecnológico Idat;63222504e5ee99003f1700c1
Universidad De Ciencias Aplicadas;6322355e107693000854451b
Instituto Norbert Wiener;6322355e107693000854451b
Cesar Vallejo;63222828e5ee99003f173205
Senati;63222828e5ee99003f173325
Virgen De Fátima 5051;63222828e5ee99003f173325
I.e.p.s José Olaya Balandra;63222828e5ee99003f1728e1
Erca Consulting;63222828e5ee99003f172eff
Juan Pablo Vizcardo Y Guzmán;63222828e5ee99003f172eff
Cesca;63222828e5ee99003f172eff
Ie. Emblematica San Juan;632225ca844cb4003f33eb24
Uap;632225ca844cb4003f33dad4
Jose Hector Rodriguez Trigoso;632225ca844cb4003f33dad4
Sise;632225ca844cb4003f33e84e
Sise;632225ca844cb4003f33e84e
Universidad Privada Del Norte;63222504e5ee99003f16fde5
Ezel Computacion Basico;63222828e5ee99003f172ef3
Albert Eistein Lince;63222828e5ee99003f172ef3
Universidad San Martín De Porres;63222828e5ee99003f172f41
Instituto Ricardo Palma;632225ca844cb4003f33db5e
Secundaria;632225ca844cb4003f33db5e
Secundaria;632225ca844cb4003f33db5e
Ifb - Certus;63222504e5ee99003f16fcd7
Universidad Peruana De Ciencias Aplicadas - Upc;63222504e5ee99003f16fcd7
Universidad Nacional Del Callao;63222828e5ee99003f1738c5
Cepeban;632225ca844cb4003f33e212
Universidad Cesar Vallejo;6312a4a8e5ee99003f086220
Icpna;632225ca844cb4003f33db40
Universidad De San Martin De Porres;632225ca844cb4003f33db40
Instituto Adex;63200f71e5ee99003f135b9f
Instituto Superior Cimas;63222828e5ee99003f1739af
Instituto Certus;632225ca844cb4003f33e044
Zegel Ipae;632225ca844cb4003f33dc24
Colegio Trilce, Callao;63222828e5ee99003f1738bf
Certus;632244c81076930008544ac1
Universidad De San Martín De Porres;632244c81076930008544ac1
Certus;63222828e5ee99003f17317b
Jean Jacques Rousseau;63222828e5ee99003f17317b
Universidad Privada Del Norte;63222828e5ee99003f172fe3
Instituto Superior Privado Libertador. Auxiliar En Educación Inicial Y Especial;632225ca844cb4003f33e8a2
Isam;632225ca844cb4003f33e284
Certus;632225ca844cb4003f33eb9c
Certus;63222828e5ee99003f1733df
Cibertec;63222828e5ee99003f1733df
Universidad Cesar Vallejo;63222828e5ee99003f1733df
Universidad Nacional Del Callao;63222828e5ee99003f1733df
Universidad Tecnologica Del Peru;632225ca844cb4003f33dfd8
Universidad Católica Sedes Sapientiae;63222504e5ee99003f16fa6d
Ramon Castila;63222828e5ee99003f172ea5
José Olaya Balandra;63222828e5ee99003f1735ef
Instituto El Buen Pastor;632225ca844cb4003f33e4e8
2048 Jose Carlos Mariategui;632225ca844cb4003f33e4e8
2049 San Felipe;632225ca844cb4003f33e4e8
Universidad Del Callao;63222504e5ee99003f16fd13
Ifb Certus Cajero Bancario;632225ca844cb4003f33e1ac
Istp Manuel Arevalo Cáceres;632225ca844cb4003f33e1ac
Nacional Callao;63222828e5ee99003f172d97
Cibertec;63222828e5ee99003f172a55
Bethel;63222828e5ee99003f172a55
Iestp Argentina;632225ca844cb4003f33ea70
Escuela Adex;632225ca844cb4003f33ea70
Universidad Inca Garcilazo De La Vega;632225ca844cb4003f33ea70
Universidad Católica Sedes Sapientiae;6321ff0de5ee99003f169e08
Certus;632225ca844cb4003f33ea04
Usil - Instituto De Emprendedores;632225ca844cb4003f33ea04
Eiger;632225ca844cb4003f33ea04
Instituto Peruano De Educación Pedagógica Y Pestalozzi;6320b286844cb4003f3202c3
Instituto Paul Muller;6320b286844cb4003f3202c3
Toulose Lautrec;632253d5ae19100008c3da75
Instituto Certus;63222504e5ee99003f16f4fd
Utp;6322585554294b0009268749
Instituto Superior Sise;632225ca844cb4003f33dfa2
Universidad Tecnológica Del Peru - Utp;63222505e5ee99003f170661
Icpna;63222505e5ee99003f170661
Lider Ingenieros Uni;63222505e5ee99003f170661
Santa Rosa De Lima;63222828e5ee99003f173295
